framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,8,1,4,2,128,1,float16,fp8,1023,0.014497600495815277
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,8,1,4,2,128,1,float16,float16,2047,0.02059199959039688
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,8,1,4,2,128,1,float16,fp8,2047,0.018564799427986146
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,8,1,4,2,128,1,float16,float16,4095,0.03293280005455017
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,8,1,4,2,128,1,float16,float16,8191,0.058481597900390626
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,8,1,4,2,128,1,float16,fp8,8191,0.05134720206260681
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,8,1,4,2,128,1,float16,float16,16383,0.1701248049736023
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,8,1,4,2,128,1,float16,fp8,16383,0.09236159920692444
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,8,1,4,2,128,1,float16,float16,32767,0.37563519477844237
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,8,1,4,2,128,1,float16,fp8,32767,0.2416912078857422
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,8,1,4,2,128,1,float16,float16,7,0.006307200342416763
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,8,1,4,2,128,1,float16,fp8,7,0.008416000008583068
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,1,128,1,float16,float16,1,0.01449279934167862
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,1,128,1,float16,fp8,1,0.016564799845218657
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,1,128,1,float16,float16,3,0.014502400159835815
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,8,1,4,2,128,1,float16,float16,65535,0.7424448013305665
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,1,128,1,float16,float16,7,0.014531199634075165
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,1,128,1,float16,float16,15,0.014484800398349762
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,1,128,1,float16,fp8,15,0.016575999557971954
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,1,128,1,float16,fp8,7,0.016572800278663636
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,1,128,1,float16,fp8,31,0.01655679941177368
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,1,128,1,float16,float16,63,0.018539200723171233
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,1,128,1,float16,fp8,63,0.018559999763965607
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,8,1,4,2,128,1,float16,fp8,4095,0.029359999299049377
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,1,128,1,float16,float16,127,0.024711999297142028
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,8,1,4,1,128,1,float16,float16,16383,0.10617760419845582
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,1,128,1,float16,float16,255,0.06281920075416565
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,1,128,1,float16,fp8,255,0.03524320125579834
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,1,128,1,float16,float16,511,0.20088639259338378
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,1,128,1,float16,fp8,511,0.08619040250778198
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,1,128,1,float16,float16,1023,0.3882240056991577
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,1,128,1,float16,fp8,1023,0.23911359310150146
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,8,1,4,2,128,1,float16,float16,15,0.006868799775838852
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,1,128,1,float16,fp8,3,0.016606399416923524
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,2,128,1,float16,float16,1,0.022595199942588805
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,2,128,1,float16,fp8,1,0.02476319968700409
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,2,128,1,float16,float16,3,0.022644799947738648
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,1,128,1,float16,float16,2047,0.7576623916625976
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,2,128,1,float16,float16,7,0.022625599801540375
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,1,128,1,float16,fp8,2047,0.4595952033996582
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,2,128,1,float16,float16,15,0.022720000147819518
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,2,128,1,float16,float16,31,0.022694399952888487
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,2,128,1,float16,fp8,31,0.024758400022983552
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,2,128,1,float16,float16,63,0.028857600688934327
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,2,128,1,float16,fp8,15,0.02475679963827133
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,1,128,1,float16,fp8,127,0.022673599421977997
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,2,128,1,float16,fp8,7,0.024702399969100952
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,2,128,1,float16,fp8,63,0.02901119887828827
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,2,128,1,float16,fp8,127,0.03920319974422455
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,2,128,1,float16,float16,127,0.06759679913520814
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,2,128,1,float16,float16,255,0.1962496042251587
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,2,128,1,float16,fp8,511,0.20188798904418945
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,2,128,1,float16,float16,511,0.377839994430542
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,8,1,4,2,128,1,float16,fp8,65535,0.532539176940918
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,2,128,1,float16,fp8,3,0.024792000651359558
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,2,128,1,float16,float16,1023,0.7380352020263672
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,1,128,1,float16,float16,31,0.016499200463294984
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,1,128,1,float16,fp8,1,0.0268095999956131
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,1,128,1,float16,float16,3,0.024748800694942473
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,1,128,1,float16,fp8,3,0.02680639922618866
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,1,128,1,float16,float16,7,0.02475679963827133
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,1,128,1,float16,float16,1,0.024831999838352204
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,2,128,1,float16,fp8,255,0.08007360100746155
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,1,128,1,float16,fp8,7,0.026704001426696777
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,1,128,1,float16,float16,15,0.024740800261497498
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,2,128,1,float16,float16,2047,1.4473504066467284
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,1,128,1,float16,float16,31,0.026745599508285523
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,1,128,1,float16,fp8,15,0.026795199513435362
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,1,128,1,float16,fp8,31,0.026766398549079896
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,1,128,1,float16,float16,127,0.08533440232276916
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,2,128,1,float16,fp8,1023,0.38989920616149903
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,1,128,1,float16,fp8,63,0.030939200520515443
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,1,128,1,float16,fp8,127,0.03898400068283081
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,1,128,1,float16,float16,255,0.20235519409179686
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,1,128,1,float16,fp8,255,0.0959231972694397
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,1,128,1,float16,float16,511,0.38305439949035647
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,4,2,128,1,float16,fp8,2047,0.7563568115234375
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,2,128,1,float16,float16,1,0.039103999733924866
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,2,128,1,float16,fp8,3,0.04315840005874634
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,1,128,1,float16,fp8,511,0.21941919326782228
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,2,128,1,float16,float16,7,0.039110401272773744
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,2,128,1,float16,float16,15,0.041131201386451724
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,1,128,1,float16,float16,1023,0.7387423992156983
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,2,128,1,float16,fp8,1,0.04315840005874634
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,2,128,1,float16,fp8,15,0.04322080016136169
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,2,128,1,float16,fp8,31,0.04314880073070526
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,1,128,1,float16,float16,63,0.030928000807762146
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,2,128,1,float16,float16,63,0.084307199716568
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,2,128,1,float16,fp8,63,0.05341280102729797
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,2,128,1,float16,float16,127,0.2069920063018799
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,2,128,1,float16,fp8,127,0.11080960035324097
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,2,128,1,float16,float16,3,0.0391072005033493
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,2,128,1,float16,float16,31,0.04110240042209625
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,2,128,1,float16,float16,255,0.3863359928131104
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,2,128,1,float16,fp8,255,0.2145535945892334
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,2,128,1,float16,fp8,7,0.043171200156211856
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,1,128,1,float16,fp8,1023,0.4156976222991943
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,fp8,1,0.008352000266313553
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,2,128,1,float16,float16,511,0.7467679977416992
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,float16,1,0.006340800225734711
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,fp8,3,0.0083856001496315
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,fp8,7,0.008342400193214417
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,float16,15,0.006251200288534165
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,fp8,31,0.008376000076532364
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,float16,31,0.006292799860239029
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,fp8,15,0.008446399867534638
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,float16,63,0.006283199787139893
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,2,128,1,float16,fp8,511,0.40067038536071775
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,float16,127,0.006348799914121628
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,fp8,63,0.00835840031504631
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,fp8,127,0.009985599666833878
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,fp8,255,0.010419200360774993
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,fp8,511,0.011110399663448334
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,float16,3,0.006345599889755249
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,float16,511,0.010345599800348281
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,fp8,1023,0.014499199390411378
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,float16,1023,0.012451200187206269
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,float16,7,0.006275200098752975
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,fp8,2047,0.01860159933567047
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,float16,2047,0.018651199340820313
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,float16,4095,0.03267999887466431
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,fp8,4095,0.02683520019054413
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,float16,8191,0.057492798566818236
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,fp8,8191,0.04524320065975189
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,2,128,1,float16,fp8,1023,0.7709136009216309
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,float16,16383,0.18581119775772095
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,4,2,128,1,float16,float16,1023,1.462763214111328
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,float16,32767,0.37569279670715333
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,float16,1,0.006315200030803681
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,fp8,32767,0.22055039405822754
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,fp8,3,0.008347199857234954
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,fp8,7,0.008321599662303924
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,float16,65535,0.7414656162261963
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,float16,3,0.006294400244951248
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,float16,7,0.006312000006437302
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,float16,31,0.006353600323200226
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,float16,63,0.006348799914121628
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,fp8,63,0.008374399691820144
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,float16,127,0.008390399813652038
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,fp8,15,0.008425600081682205
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,fp8,127,0.008713600039482117
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,fp8,65535,0.43715357780456543
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,float16,255,0.008376000076532364
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,fp8,255,0.010436800122261048
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,float16,255,0.008316799998283386
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,fp8,511,0.012399999797344208
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,fp8,1023,0.014830400049686433
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,fp8,2047,0.020623999834060668
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,float16,511,0.010497599840164185
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,float16,4095,0.03705439865589142
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,fp8,1,0.008374399691820144
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,fp8,4095,0.03287520110607147
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,float16,8191,0.09680960178375245
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,fp8,8191,0.05559840202331543
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,float16,15,0.006348799914121628
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,float16,16383,0.22317280769348144
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,fp8,31,0.008380799740552902
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,fp8,16383,0.13862080574035646
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,float16,32767,0.43446078300476076
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,fp8,32767,0.2933631896972656
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,1,128,1,float16,fp8,16383,0.08373919725418091
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,float16,1023,0.014529600739479065
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,2,1,128,1,float16,float16,3,0.006281600147485733
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,float16,2047,0.022609600424766542
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,2,1,128,1,float16,float16,7,0.006313599646091461
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,float16,65535,0.8628128051757813
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,2,1,128,1,float16,float16,1,0.006332799792289734
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,2,1,128,1,float16,float16,31,0.0062895998358726505
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,4,2,128,1,float16,fp8,65535,0.572489595413208
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,2,1,128,1,float16,float16,15,0.006278400123119354
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,2,1,128,1,float16,float16,63,0.006337600201368332
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,2,1,128,1,float16,float16,127,0.008399999886751174
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,2,1,128,1,float16,fp8,1,0.008505599945783615
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,2,1,128,1,float16,fp8,7,0.008376000076532364
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,2,1,128,1,float16,float16,255,0.010417599976062775
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,2,1,128,1,float16,fp8,255,0.010807999968528747
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,2,1,128,1,float16,float16,511,0.012385600060224534
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,2,1,128,1,float16,fp8,511,0.012483199685811996
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,2,1,128,1,float16,float16,1023,0.016553600132465363
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,2,1,128,1,float16,fp8,1023,0.01658399999141693
