framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,2,2,0.006656000018119812
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,2,2,0.008345600217580795
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,2,1,0.004604800045490265
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,2,1,0.006681600213050842
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,4,128,0.008544000238180161
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,4,128,0.008556800335645676
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,4,64,0.0065151996910572055
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,4,64,0.008656000345945358
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,4,32,0.006569600105285645
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,4,32,0.008479999750852585
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,4,16,0.006537599861621857
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,4,16,0.00846719965338707
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,4,8,0.006457599997520447
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,4,8,0.008342400193214417
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,4,4,0.006601600348949433
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,4,4,0.008380799740552902
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,4,2,0.00660799965262413
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,1,4,0.004447999969124794
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,4,2,0.00835840031504631
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,4,1,0.004540799930691719
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,4,1,0.007398399710655213
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,8,128,0.010447999835014344
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,8,64,0.0069311998784542085
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,8,64,0.008550400286912918
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,2,16,0.00859839990735054
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,8,32,0.0065151996910572055
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,8,16,0.0064800001680850984
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,8,16,0.008534400165081025
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,8,8,0.006511999666690827
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,1,1,0.006569600105285645
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,8,8,0.008499199897050858
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,8,4,0.008374399691820144
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,8,2,0.006460800021886826
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,8,2,0.008473599702119828
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,8,1,0.0045056000351905824
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,8,1,0.008339200168848038
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,16,128,0.008614400029182434
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,16,128,0.012425599992275238
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,16,64,0.008489599823951722
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,16,64,0.008575999736785888
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,16,32,0.00663359984755516
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,16,32,0.00859839990735054
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,16,16,0.006486400216817856
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,8,128,0.008591999858617782
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,16,16,0.00857279971241951
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,16,8,0.0064800001680850984
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,16,8,0.00843520015478134
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,2,8,0.006803199648857117
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,16,4,0.006492800265550614
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,16,2,0.0065311998128890995
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,16,1,0.005273599922657013
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,16,1,0.00835840031504631
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,1,8,0.006579200178384781
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,32,128,0.010480000078678131
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,32,64,0.00836160033941269
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,2,4,0.007456000149250031
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,1,2,0.006617599725723266
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,32,32,0.00660799965262413
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,32,16,0.006499200314283371
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,32,32,0.008659200370311737
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,32,16,0.008537600189447403
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,32,8,0.008432000130414962
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,32,4,0.006454399973154068
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,32,4,0.008444800227880477
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,32,2,0.006489600241184235
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,32,2,0.008403199911117553
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,32,1,0.004572800174355507
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,32,1,0.008380799740552902
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,48,128,0.014748799800872802
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,48,128,0.018883199989795686
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,48,64,0.010063999891281128
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,48,64,0.012716799974441528
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,48,32,0.00841279998421669
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,48,32,0.010441599786281586
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,48,16,0.006492800265550614
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,48,16,0.008582399785518646
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,48,8,0.0065311998128890995
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,16,4,0.008374399691820144
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,48,8,0.00852160006761551
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,32,8,0.006678400188684463
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,48,4,0.008345600217580795
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,48,2,0.0065760001540184024
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,48,2,0.008441600203514098
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,48,1,0.00459199994802475
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,8,32,0.008595199882984161
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,48,1,0.008416000008583068
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,32,64,0.010627199709415436
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,64,128,0.01611520051956177
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,64,128,0.020812800526618956
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,64,32,0.008396799862384795
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,64,64,0.014716799557209014
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,64,16,0.006425599753856659
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,64,32,0.010620799660682679
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,64,8,0.006527999788522721
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,64,8,0.008419200032949447
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,64,4,0.00650240033864975
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,64,4,0.008575999736785888
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,64,2,0.00655680000782013
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,64,2,0.008419200032949447
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,64,1,0.004464000090956688
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,64,1,0.008684799820184708
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,80,128,0.020905600488185884
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,80,128,0.028207999467849732
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,80,64,0.012703999876976013
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,80,64,0.016764800250530242
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,80,32,0.008822400122880936
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,80,32,0.01247360035777092
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,48,4,0.006527999788522721
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,80,16,0.008489599823951722
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,80,8,0.006518399715423584
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,80,8,0.008540800213813782
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,80,4,0.0065760001540184024
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,80,4,0.008367999643087386
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,80,2,0.00660799965262413
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,32,128,0.014745600521564484
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,80,2,0.008550400286912918
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,80,1,0.00838399976491928
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,64,64,0.01055999994277954
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,96,128,0.02096640020608902
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,96,128,0.03113600015640259
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,96,64,0.012716799974441528
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,64,16,0.008556800335645676
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,96,64,0.018825599551200868
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,96,32,0.012656000256538392
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,96,16,0.010524799674749374
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,96,8,0.006537599861621857
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,96,8,0.00851840004324913
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,96,4,0.006585600227117539
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,96,4,0.008364800363779068
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,96,2,0.006579200178384781
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,96,2,0.00835840031504631
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,96,1,0.004755200073122978
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,96,1,0.008310399949550629
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,128,128,0.027084800601005554
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,128,128,0.03712959885597229
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,128,64,0.015292799472808838
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,80,1,0.004540799930691719
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,128,64,0.020793600380420683
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,128,32,0.010691200196743012
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,80,16,0.008585599809885025
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,128,32,0.014707200229167938
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,128,8,0.006431999802589417
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,128,16,0.01056319996714592
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,128,4,0.00647680014371872
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,8,4,0.006588800251483918
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,128,4,0.008550400286912918
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,128,2,0.008387199789285659
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,128,1,0.00445760004222393
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,128,1,0.008352000266313553
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,160,128,0.029628801345825195
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,160,128,0.04543040096759796
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,96,32,0.008742400258779526
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,96,16,0.008537600189447403
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,160,64,0.025007998943328856
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,160,32,0.016646400094032288
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,160,16,0.008463999629020691
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,160,16,0.01064319983124733
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,160,8,0.006511999666690827
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,160,8,0.008579199761152267
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,160,4,0.0065151996910572055
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,160,4,0.008406399935483932
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,160,2,0.006585600227117539
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,160,2,0.008428800106048583
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,160,1,0.004492799937725067
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,160,1,0.008403199911117553
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,192,128,0.035235199332237246
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,192,128,0.05140159726142883
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,128,16,0.008364800363779068
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,192,64,0.02091200053691864
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,192,32,0.012591999769210816
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,192,64,0.030985599756240843
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,128,8,0.008515200018882752
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,192,16,0.00854720026254654
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,192,32,0.018671999871730804
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,128,2,0.006550399959087372
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,192,8,0.008329600095748901
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,192,16,0.012617599964141846
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,192,4,0.006543999910354615
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,192,4,0.008380799740552902
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,192,2,0.008271999657154083
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,192,1,0.006163199990987777
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,192,1,0.008511999994516373
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,160,64,0.017395199835300447
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,256,128,0.04954560101032257
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,256,64,0.027238398790359497
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,256,128,0.061939197778701785
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,256,32,0.015615999698638916
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,256,64,0.03309760093688965
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,256,32,0.020822399854660036
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,256,16,0.014688000082969666
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,256,8,0.0084927998483181
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,256,8,0.01053759977221489
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,256,4,0.006563200056552887
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,256,4,0.00852160006761551
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,256,2,0.006543999910354615
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,256,2,0.008563199639320373
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,256,1,0.006278400123119354
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,256,1,0.00833280012011528
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,320,128,0.059299200773239136
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,320,128,0.07756800055503846
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,320,64,0.029452800750732422
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,320,64,0.03936319947242737
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,320,32,0.01883520036935806
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,192,8,0.008595199882984161
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,192,2,0.006431999802589417
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,16,2,0.008550400286912918
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,320,32,0.02300799936056137
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,320,8,0.008710400015115739
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,320,4,0.0065760001540184024
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,320,8,0.011139199882745743
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,160,32,0.010918399691581726
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,320,2,0.00854720026254654
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,320,1,0.0065151996910572055
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,384,128,0.07050880193710327
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,256,16,0.010611200332641601
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,384,128,0.09033920168876648
